Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record
J,"Neven, H; Schoner, G",,,,"Neven, H; Schoner, G",,,Dynamics parametrically controlled by image correlations organize robot navigation,BIOLOGICAL CYBERNETICS,,,,,,,,,,,,,,,,,"Schöner, Gregor/AAU-1050-2020","Schoner, Gregor/0000-0002-4776-9998",,,,,,,,,,,,,0340-1200,1432-0770,,,,OCT,1996,75,4,,,,,293,307,,10.1007/s004220050296,http://dx.doi.org/10.1007/s004220050296,,,,,,,,,,,,,WOS:A1996VT49300002,View Full Record in Web of Science
C,"Hartanto, R; Schönherr, F; Mock, M; Hertzberg, J",,"Mock, M; Nakajima, T; Moody, S",,"Hartanto, R; Schönherr, F; Mock, M; Hertzberg, J",,,Target-oriented mobile robot behaviors for office navigation tasks,"SECOND IEEE WORKSHOP ON SOFTWARE TECHNOLOGIES FOR FUTURE EMBEDDED AND UBIQUITOUS SYSTEMS, PROCEEDINGS",,,,,2nd IEEE Workshop on Software Technologies for Future Embedded and Ubiquitous Systems,"MAY 11-12, 2004","Vienna, AUSTRIA","IEEE Comp Soc TC Distributed Processing,OMG,IFIP WG 10 4",,,,,,,,,,"Hartanto, Ronny/0000-0001-9441-8843",,,,,,,,,,,,,,,0-7695-2123-1,,,,2004,,,,,,,104,108,,10.1109/WSTFES.2004.1300423,http://dx.doi.org/10.1109/WSTFES.2004.1300423,,,,,,,,,,,,,WOS:000222054300019,View Full Record in Web of Science
C,"Mnif, M; Richter, U; Branke, J; Schmeck, H; Müller-Schloer, C",,"Lukowicz, P; Thiele, L; Troster, G",,"Mnif, Moez; Richter, Urban; Branke, Jurgen; Schmeck, Hartmut; Mueller-Schloer, Christian",,,Measurement and control of self-organised behaviour in robot swarms,"ARCHITECTURE OF COMPUTING SYSTEMS - ARCS 2007, PROCEEDINGS",Lecture Notes in Computer Science,,,,20th International Conference on Architecture of Computing Systems,"MAR 12-15, 2007","ETH, Zurich, SWITZERLAND",,ETH,,,,,,,,"Schmeck, Hartmut/E-1901-2011","Schmeck, Hartmut/0000-0002-4295-7631; Branke, Juergen/0000-0002-4343-5878",,,,,,,,,,,,,0302-9743,1611-3349,978-3-540-71267-1,,,,2007,4415,,,,,,209,+,,,,,,,,,,,,,,,,WOS:000245948200016,View Full Record in Web of Science
J,"Fabrizi, E; Saffiotti, A",,,,"Fabrizi, E; Saffiotti, A",,,Augmenting topology-based maps with geometric information,ROBOTICS AND AUTONOMOUS SYSTEMS,,,,,6th International Conference on Intelligent Autonomous Systems (IAS-6),"JUL 25-27, 2000","VENICE, ITALY","Intelligent Autonomous Syst Soc,Italian Assoc Artificial Intelligence,Italian Assoc Robot",,,,,,,,,"Saffiotti, Alessandro/B-4213-2013","Saffiotti, Alessandro/0000-0001-8229-1363",,,,,,,,,,,,,0921-8890,,,,,AUG 31,2002,40,2-3,,,,,91,97,PII S0921-8890(02)0234-8,10.1016/S0921-8890(02)00234-8,http://dx.doi.org/10.1016/S0921-8890(02)00234-8,,,,,,,,,,,,,WOS:000177847800004,View Full Record in Web of Science
C,"Wang, Y; De Silva, CW",,,ASME,"Wang, Ying; De Silva, Clarence W.",,,Assess team Q-learning algorithm in a purely cooperative multi-robot task,"PROCEEDINGS OF THE ASME INTERNATIONAL MECHANICAL ENGINERING CONGRESS AND EXPOSITION 2007, VOL 9, PTS A-C: MECHANICAL SYSTEMS AND CONTROL",,,,,ASME International Mechanical Engineering Congress and Exposition,"NOV 10-16, 2007","Seattle, WA",Amer Soc Mech Engineers,,,,,,,,,,,,,,,,,,,,,,,,,978-0-7918-4303-1,,,,2008,,,,,,,627,633,,,,,,,,,,,,,,,,WOS:000254515900073,View Full Record in Web of Science
S,"Lee, WP; Hallam, J; Lund, HH",,"Birk, A; Demiris, J",,"Lee, WP; Hallam, J; Lund, HH",,,Learning complex robot behaviours by evolutionary computing with task decomposition,"LEARNING ROBOTS, PROCEEDINGS",Lecture Notes in Artificial Intelligence,,,,"6th European Workshop on Learning Robots, (EWLR-6)","AUG 01-02, 1997","BRIGHTON, ENGLAND",,,,,,,,,,,,,,,,,,,,,,,,0302-9743,1611-3349,3-540-65480-1,,,,1998,1545,,,,,,155,172,,10.1007/3-540-49240-2_11,http://dx.doi.org/10.1007/3-540-49240-2_11,,,,,,,,,,,,,WOS:000086481500011,View Full Record in Web of Science
J,"Ahmadabadi, MN; Nakano, E",,,,"Ahmadabadi, MN; Nakano, E",,,A constrain and move approach to distributed object manipulation,IEEE TRANSACTIONS ON ROBOTICS AND AUTOMATION,,,,,1997 IEEE/RSJ International Conference on Intelligent Robot and Systems - Innovative Robotics for Real-World Applications (IROS 97),"SEP 07-11, 1997","GRENOBLE, FRANCE","IEEE Ind Electr Soc,IEEE Robot & Automat Soc,Robot Soc Japan,Soc Instrumentat & Control Engineers,New Technol Fdn",,,,,,,,,,,,,,,,,,,,,,,1042-296X,,,,,APR,2001,17,2,,,,,157,172,,10.1109/70.928561,http://dx.doi.org/10.1109/70.928561,,,,,,,,,,,,,WOS:000169288300005,View Full Record in Web of Science
C,"Goodridge, SG; Kay, MG",,,IEEE,"Goodridge, SG; Kay, MG",,,Multimedia sensor fusion for intelligent camera control,MF '96 - 1996 IEEE/SICE/RSJ INTERNATIONAL CONFERENCE ON MULTISENSOR FUSION AND INTEGRATION FOR INTELLIGENT SYSTEMS,,,,,1996 IEEE/SICE/RSJ International Conference on Multisensor Fusion and Integration for Intelligent Systems,"DEC 08-11, 1996","WASHINGTON, DC","IEEE Ind Electr Soc,IEEE Robot & Automat Soc,Soc Instrument & Control Engineers,Robot Soc Japan",,,,,,,,,"Kay, Michael/D-6460-2016","Kay, Michael/0000-0002-1359-8270",,,,,,,,,,,,,,,0-7803-3700-X,,,,1996,,,,,,,655,662,,10.1109/MFI.1996.572243,http://dx.doi.org/10.1109/MFI.1996.572243,,,,,,,,,,,,,WOS:A1996BG88Y00087,View Full Record in Web of Science
J,"Ronald, EMA; Sipper, M",,,,"Ronald, EMA; Sipper, M",,,Surprise versus unsurprise: Implications of emergence in robotics,ROBOTICS AND AUTONOMOUS SYSTEMS,,,,,,,,,,,,,,,,,,"Sipper, Moshe/0000-0003-1811-472X",,,,,,,,,,,,,0921-8890,1872-793X,,,,OCT 31,2001,37,1,,,,,19,24,,10.1016/S0921-8890(01)00149-X,http://dx.doi.org/10.1016/S0921-8890(01)00149-X,,,,,,,,,,,,,WOS:000171732800002,View Full Record in Web of Science
J,"Crook, N; Corneli, J",,,,"Crook, Nigel; Corneli, Joseph",,,The Anatomy of moral agency: A theological and neuroscience inspired model of virtue ethics,COGNITIVE COMPUTATION AND SYSTEMS,,,,,,,,,,,,,,,,,"Corneli, Joseph/ABC-5179-2021","Crook, Nigel/0000-0002-0793-6616; Corneli, Joseph/0000-0003-1330-4698",,,,,,,,,,,,,,2517-7567,,,,JUN,2021,3,2,,,,,109,122,,10.1049/ccs2.12024,http://dx.doi.org/10.1049/ccs2.12024,,,,,,,,,,,,,WOS:001062676500005,View Full Record in Web of Science
S,"Nagai, S; Akatsuka, K; Ido, T; Kondo, H; Miura, A; Tsujino, H",,"Palade, V; Howlett, RJ; Jain, L",,"Nagai, S; Akatsuka, K; Ido, T; Kondo, H; Miura, A; Tsujino, H",,,Active detection of anomalous region as primitive processing for visual object segregation,"KNOWLEDGE-BASED INTELLIGENT INFORMATION AND ENGINEERING SYSTEMS, PT 2, PROCEEDINGS",Lecture Notes in Artificial Intelligence,,,,7th International Conference on Knowledge-Based Intelligent Information and Engineering Systems (KES 2003),"SEP 03-05, 2003","UNIV OXFORD, OXFORD, ENGLAND",,UNIV OXFORD,,,,,,,,"Tsujino, Hiroshi/A-1198-2009","Tsujino, Hiroshi/0000-0001-8042-2796",,,,,,,,,,,,,0302-9743,1611-3349,3-540-40804-5,,,,2003,2774,,,,,,600,606,,,,,,,,,,,,,,,,WOS:000186518100083,View Full Record in Web of Science
J,"Hamdi, MS; Kaiser, K",,,,"Hamdi, MS; Kaiser, K",,,Adaptable arbitration of behaviours: some simulation results,JOURNAL OF INTELLIGENT MANUFACTURING,,,,,2nd World Congress on Intelligent Manufacturing Processes and Systems,"JUN 10-13, 1997","BUDAPEST, HUNGARY",,,,,,,,,,"Hamdi, Mohamed/AAB-6556-2020",,,,,,,,,,,,,,0956-5515,,,,,APR,1998,9,2,,,,,161,166,,10.1023/A:1008872013778,http://dx.doi.org/10.1023/A:1008872013778,,,,,,,,,,,,,WOS:000072824500010,View Full Record in Web of Science
C,"Konidaris, GD; Hayes, GM",,"Schaal, S; Ijspeert, A; Billard, A; Vijayakumar, S; Hallam, J; Meyer, JA",,"Konidaris, GD; Hayes, GM",,,Estimating future reward in reinforcement learning animats using associative learning,FROM ANIMALS TO ANIMATS 8,,,,,8th International Conference on Simulation of Adaptive Behavior (SAB 2004),"JUL 13-17, 2004","Los Angeles, CA",,,,,,,,,,,,,,,,,,,,,,,,,,0-262-69341-0,,,,2004,,,,,,,297,304,,,,,,,,,,,,,,,,WOS:000232494300031,View Full Record in Web of Science
C,"Veale, AJ; Xie, SQ; Anderson, IA",,,IEEE,"Veale, Allan J.; Xie, Sheng Q.; Anderson, Iain A.",,,Accurate and Versatile Multivariable Arbitrary Piecewise Model Regression of Nonlinear Fluidic Muscle Behavior,2017 IEEE INTERNATIONAL CONFERENCE ON MECHATRONICS (ICM),,,,,IEEE International Conference on Mechatronics (IEEE-ICM),"FEB 13-15, 2017","Federat Univ Australia, Gippsland Campus, Gippsland, AUSTRALIA","Inst Elect & Elect Engineers,Inst Elect & Elect Engineers Ind Elect Soc,Inst Elect Engineers Japan,Soc Instrument & Control Engineers,IEEE Robot & Automat Soc","Federat Univ Australia, Gippsland Campus",,,,,,,,"Xie, Sheng/AAU-3957-2021","Xie, Sheng Quan/0000-0003-2641-2620",,,,,,,,,,,,,,,978-1-5090-4538-9,,,,2017,,,,,,,254,259,,,,,,,,,,,,,,,,WOS:000403394600039,View Full Record in Web of Science
C,"Antonelli, G; Arrichiello, F; Chiaverini, S",,,IEEE,"Antonelli, Gianluca; Arrichiello, Filippo; Chiaverini, Stefano",,,Experiments of formation control with collisions avoidance using the Null-Space-Based Behavioral Control,"PROCEEDINGS OF 2006 MEDITERRANEAN CONFERENCE ON CONTROL AND AUTOMATION, VOLS 1 AND 2",Mediterranean Conference on Control and Automation,,,,14th Mediterranean Conference on Control and Automation,"JUN 28-30, 2006","Ancona, ITALY",,,,,,,,,,"Antonelli, Gianluca/P-3287-2015; ARRICHIELLO, Filippo/F-8970-2012",,,,,,,,,,,,,,2325-369X,,978-0-9786720-1-0,,,,2006,,,,,,,265,+,,,,,,,,,,,,,,,,WOS:000243663000046,View Full Record in Web of Science
S,"Ko, A; Lau, HYK; Lau, TL",,"Nicosia, G; Cutello, V; Bentley, PJ; Timmis, J",,"Ko, A; Lau, HYK; Lau, TL",,,An immuno control framework for decentralized mechatronic control,"ARTIFICIAL IMMUNE SYSTEMS, PROCEEDINGS",Lecture Notes in Computer Science,,,,3rd International Conference on Artificial Immune Systems,"SEP 13-16, 2004","Catania, ITALY","Univ Catania, Fac Sci,Acad Network ARTIST,Univ Catania, Dept Math & Comp Sci",,,,,,,,,"Lau, Henry/C-1881-2009; Lau, Ting/C-1882-2009","Lau, Henry Y K/0000-0001-6215-5313; KO, Wing Yin Albert/0009-0007-8773-2632",,,,,,,,,,,,,0302-9743,1611-3349,3-540-23097-1,,,,2004,3239,,,,,,91,105,,,,,,,,,,,,,,,,WOS:000224093300008,View Full Record in Web of Science
J,"Neranon, P; Sutiphotinum, A",,,,"Neranon, Paramin; Sutiphotinum, Anapong",,,A Human-Inspired Control Strategy for Improving Seamless Robot-To-Human Handovers,APPLIED SCIENCES-BASEL,,,,,,,,,,,,,,,,,,"Neranon, Paramin/0000-0002-4554-7267",,,,,,,,,,,,,,2076-3417,,,,MAY,2021,11,10,,,,,,,4437,10.3390/app11104437,http://dx.doi.org/10.3390/app11104437,,,,,,,,,,,,,WOS:000662580400001,View Full Record in Web of Science
C,"Bouloubasis, AK; McKee, GT; Schenker, PS",,,IEEE; IEEE,"Bouloubasis, AK; McKee, GT; Schenker, PS",,,A behaviour-based manipulator for multi-robot transport tasks,"2003 IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION, VOLS 1-3, PROCEEDINGS",IEEE International Conference on Robotics and Automation ICRA,,,,20th IEEE International Conference on Robotics and Automation (ICRA),"SEP 14-19, 2003","TAIPEI, TAIWAN","IEEE Robot & Automat Soc,Natl Sci Council,Minist Educ,Chinese Inst Automat Engineers,Ind Technol Res Inst,TECO Elect & Machinery Co Ltd,Met Ind Res & Dev Ctr",,,,,,,,,,,,,,,,,,,,,,,1050-4729,,0-7803-7736-2,,,,2003,,,,,,,2287,2292,,10.1109/ROBOT.2003.1241934,http://dx.doi.org/10.1109/ROBOT.2003.1241934,,,,,,,,,,,,,WOS:000187419900367,View Full Record in Web of Science
C,"Yamashita, S; Ikeda, T; Shinozawa, K; Iwaki, S",,,IEEE,"Yamashita, Shohei; Ikeda, Tetsushi; Shinozawa, Kazuhiko; Iwaki, Satoshi",,,Evaluation of Robots that Signals a Pedestrian Using Face Orientation Based on Moving Trajectory Analysis,2019 28TH IEEE INTERNATIONAL CONFERENCE ON ROBOT AND HUMAN INTERACTIVE COMMUNICATION (RO-MAN),IEEE RO-MAN,,,,28th IEEE International Conference on Robot and Human Interactive Communication (RO-MAN),"OCT 14-18, 2019","New Delhi, INDIA",IEEE,,,,,,,,,,,,,,,,,,,,,,,1944-9445,,978-1-7281-2622-7,,,,2019,,,,,,,,,,10.1109/ro-man46459.2019.8956337,http://dx.doi.org/10.1109/ro-man46459.2019.8956337,,,,,,,,,,,,,WOS:000533896300053,View Full Record in Web of Science
C,"Ray, DN; Majumder, S",,,IOP,"Ray, Dip Narayan; Majumder, Somajyoti",,,Proposed Methodology for Application of Human-like gradual Multi-Agent Q-Learning (HuMAQ) for Multi-robot Exploration,"27TH INTERNATIONAL CONFERENCE ON CADCAM, ROBOTICS AND FACTORIES OF THE FUTURE 2014",IOP Conference Series-Materials Science and Engineering,,,,"27th International Conference on CADCAM, Robotics and Factories of the Future","JUL 22-24, 2014","London, UNITED KINGDOM","Int Soc Productiv Enhancement,Middlesex Univ,Festo GB & Festo AG & Co KG,Sect Skills Council Sci, Engn & Mfg Technolog,Natl Instruments UK & Ireland,Inst Phys Publicat",,,,,,,,,,,,,,,,,,,,,,,1757-8981,,,,,,2014,65,,,,,,,,12016,10.1088/1757-899X/65/1/012016,http://dx.doi.org/10.1088/1757-899X/65/1/012016,,,,,,,,,,,,,WOS:000340247700016,View Full Record in Web of Science
J,"Basha, M; Kumar, MS; Chinnaiah, MC; Lam, SK; Srikanthan, T; Vani, GD; Janardhan, N; Krishna, DH; Dubey, S",,,,"Basha, Mudasar; Kumar, Munuswamy Siva; Chinnaiah, Mangali Chinna; Lam, Siew-Kei; Srikanthan, Thambipillai; Vani, Gaddam Divya; Janardhan, Narambhatla; Krishna, Dodde Hari; Dubey, Sanjay",,,A Versatile Approach for Adaptive Grid Mapping and Grid Flex-Graph Exploration with a Field-Programmable Gate Array-Based Robot Using Hardware Schemes,SENSORS,,,,,,,,,,,,,,,,,"KRISHNA, HARI/AAB-5504-2021; Narambhatla, Janardhan/ABD-4813-2020; M, siva kumar/GMW-9265-2022; Basha, Mudasar/AFK-3747-2022; Lam, Siew/B-9224-2008; Dubey, Sanjay/AAB-6405-2021; G, DIVYAVANI/AEP-1016-2022; m c, chinnaiah/AAA-2837-2021","Janardhan, Narambhatla/0000-0001-8591-7923; Dubey, Sanjay/0000-0003-3845-7738; KRISHNA, HARI/0000-0002-4273-2045; G, DIVYAVANI/0000-0002-5339-9233; m c, chinnaiah/0000-0002-1489-7686",,,,,,,,,,,,,,1424-8220,,,,MAY,2024,24,9,,,,,,,2775,10.3390/s24092775,http://dx.doi.org/10.3390/s24092775,,,,,,,,38732882,,,,,WOS:001219808800001,View Full Record in Web of Science
C,"Liu, JM; Wu, JB; Tang, YY",,,IEEE,"Liu, JM; Wu, JB; Tang, YY",,,On emergence of group behavior in a genetically controlled autonomous agent system,1998 IEEE INTERNATIONAL CONFERENCE ON EVOLUTIONARY COMPUTATION - PROCEEDINGS,IEEE Congress on Evolutionary Computation,,,,IEEE International Conference on Evolutionary Computation,"MAY 04-09, 1998","ANCHORAGE, AK","Int Neural Network Soc,IEEE, Neural Networks Council,IEEE, Alaska Sect",,,,,,,,,,,,,,,,,,,,,,,,,0-7803-4869-9,,,,1998,,,,,,,470,475,,10.1109/ICEC.1998.699853,http://dx.doi.org/10.1109/ICEC.1998.699853,,,,,,,,,,,,,WOS:000075926200081,View Full Record in Web of Science
J,"Fitzpatrick, K; Pahnos, D; Pype, WV",,,,"Fitzpatrick, K; Pahnos, D; Pype, WV",,,Robot windrower is first unmanned harvester,INDUSTRIAL ROBOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0143-991X,,,,,,1997,24,5,,,,,342,+,,10.1108/01439919710177137,http://dx.doi.org/10.1108/01439919710177137,,,,,,,,,,,,,WOS:000071372700005,View Full Record in Web of Science
J,"Zhao, QL; Li, GC; Cai, JC; Zhou, MC; Feng, L",,,,"Zhao, Qinglin; Li, Guangcheng; Cai, Jincheng; Zhou, MengChu; Feng, Li",,,"A Tutorial on Internet of Behaviors: Concept, Architecture, Technology, Applications, and Challenges",IEEE COMMUNICATIONS SURVEYS AND TUTORIALS,,,,,,,,,,,,,,,,,"Zhou, MengChu/H-9897-2014","Li, Guangcheng/0000-0003-0186-7653; Cai, Jincheng/0000-0002-2694-2130; , Li/0000-0001-6172-8650",,,,,,,,,,,,,,1553-877X,,,,,2023,25,2,,,,,1227,1260,,10.1109/COMST.2023.3246993,http://dx.doi.org/10.1109/COMST.2023.3246993,,,,,,,,,,,,,WOS:001001620300011,View Full Record in Web of Science
S,"Yun, EK; Cho, SB",,"Gedeon, TD; Fung, LCC",,"Yun, EK; Cho, SB",,,Learning action selection network of intelligent agent,AI 2003: ADVANCES IN ARTIFICIAL INTELLIGENCE,LECTURE NOTES IN ARTIFICIAL INTELLIGENCE,,,,16th Australian Conference on Artificial Intelligence,"DEC 03-05, 2003","UNIV WESTERN AUSTRALIA, PERTH, AUSTRALIA",Natl Comm Artificial Intellignece & Expert Syst,UNIV WESTERN AUSTRALIA,,,,,,,,,,,,,,,,,,,,,,0302-9743,,3-540-20646-9,,,,2003,2903,,,,,,578,589,,,,,,,,,,,,,,,,WOS:000187551700049,View Full Record in Web of Science
J,"Fukuda, T; Kubota, N",,,,"Fukuda, T; Kubota, N",,,An intelligent robotic system based on a fuzzy approach,PROCEEDINGS OF THE IEEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0018-9219,1558-2256,,,,SEP,1999,87,9,,,,,1448,1470,,10.1109/5.784220,http://dx.doi.org/10.1109/5.784220,,,,,,,,,,,,,WOS:000082176700003,View Full Record in Web of Science
C,"Li, W",,,IEEE,"Li, Wei",,,Abstraction of odor source declaration algorithm from moth-inspired plume tracing strategies,"2006 IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND BIOMIMETICS, VOLS 1-3",,,,,IEEE International Conference on Robotics and Biomimetics (ROBIO 2006),"DEC 17-20, 2006","Kunming, PEOPLES R CHINA","IEEE,IEEE Robot & Automat Soc,Robot Soc Japan,Japanese Soc Mech Engineers,Peking Univ,Beijing Inst Technol,Yunnan Univ",,,,,,,,,"Li, Wei/R-7928-2019",,,,,,,,,,,,,,,,978-1-4244-0570-1,,,,2006,,,,,,,1024,1029,,10.1109/ROBIO.2006.340369,http://dx.doi.org/10.1109/ROBIO.2006.340369,,,,,,,,,,,,,WOS:000245907301080,View Full Record in Web of Science
J,"Nicora, ML; Prajod, P; Mondellini, M; Tauro, G; Vertechy, R; André, E; Malosio, M",,,,"Nicora, Matteo Lavit; Prajod, Pooja; Mondellini, Marta; Tauro, Giovanni; Vertechy, Rocco; Andre, Elisabeth; Malosio, Matteo",,,Gaze detection as a social cue to initiate natural human-robot collaboration in an assembly task,FRONTIERS IN ROBOTICS AND AI,,,,,,,,,,,,,,,,,"mondellini, marta/Q-6133-2019; Prajod, Pooja/JJC-6495-2023",,,,,,,,,,,,,,2296-9144,,,,,JUL 17,2024,11,,,,,,,,1394379,10.3389/frobt.2024.1394379,http://dx.doi.org/10.3389/frobt.2024.1394379,,,,,,,,39086514,,,,,WOS:001280036700001,View Full Record in Web of Science
J,"Jones, A; Bull, S; Castellano, G",,,,"Jones, Aidan; Bull, Susan; Castellano, Ginevra",,,"I Know That Now, I'm Going to Learn This Next Promoting Self-regulated Learning with a Robotic Tutor",INTERNATIONAL JOURNAL OF SOCIAL ROBOTICS,,,,,,,,,,,,,,,,,"Bull, Susan/G-4362-2016","Jones, Aidan/0000-0001-8881-5842; Bull, Susan/0000-0002-1779-528X",,,,,,,,,,,,,1875-4791,1875-4805,,,,SEP,2018,10,4,,,,,439,454,,10.1007/s12369-017-0430-y,http://dx.doi.org/10.1007/s12369-017-0430-y,,,,,,,,,,,,,WOS:000445226600005,View Full Record in Web of Science
J,"Rao, RPN; Fuentes, O",,,,"Rao, RPN; Fuentes, O",,,Hierarchical learning of navigational behaviors in an autonomous robot using a predictive sparse distributed memory,AUTONOMOUS ROBOTS,,,,,,,,,,,,,,,,,,"Rao, Rajesh P. N./0000-0003-0682-8952",,,,,,,,,,,,,0929-5593,1573-7527,,,,,1998,5,3-4,,,,,297,316,,10.1023/A:1008810406347,http://dx.doi.org/10.1023/A:1008810406347,,,,,,,,,,,,,WOS:000075591600005,View Full Record in Web of Science
J,"Zhang, YJ; Li, QZ; Zhao, XG; Tan, M",,,,"Zhang, Yujia; Li, Qianzhong; Zhao, Xiaoguang; Tan, Min",,,Robot learning through observation via coarse-to-fine grained video summarization,APPLIED SOFT COMPUTING,,,,,,,,,,,,,,,,,"Zhao, Xiaoguang/HGA-4357-2022",,,,,,,,,,,,,,1568-4946,1872-9681,,,,FEB,2021,99,,,,,,,,106913,10.1016/j.asoc.2020.106913,http://dx.doi.org/10.1016/j.asoc.2020.106913,,JAN 2021,,,,,,,,,,,WOS:000608174700007,View Full Record in Web of Science
J,"Motai, Y",,,,"Motai, Yuichi",,,Synthesized articulated behavior using space-temporal on-line principal component analysis,ADVANCED ROBOTICS,,,,,,,,,,,,,,,,,"Motai, Yuichi/G-9740-2017","Motai, Yuichi/0000-0002-1957-1896",,,,,,,,,,,,,0169-1864,1568-5535,,,,,2007,21,13,,,,,1503,1520,,,,,,,,,,,,,,,,WOS:000251514100003,View Full Record in Web of Science
J,"Yin, M; Jiang, SY; Niu, XY",,,,"Yin, Meng; Jiang, Shiyao; Niu, Xiongying",,,Can AI really help? The double-edged sword effect of AI assistant on employees' innovation behavior,COMPUTERS IN HUMAN BEHAVIOR,,,,,,,,,,,,,,,,,,"Jiang, Shiyao/0000-0002-6835-6703",,,,,,,,,,,,,0747-5632,1873-7692,,,,JAN,2024,150,,,,,,,,107987,10.1016/j.chb.2023.107987,http://dx.doi.org/10.1016/j.chb.2023.107987,,OCT 2023,,,,,,,,,,,WOS:001098859300001,View Full Record in Web of Science
C,"Akita, T; Inagaki, S; Suzuki, T; Hayakawa, S; Tsuchida, N",,,IEEE,"Akita, Toshikazu; Inagaki, Shinkichi; Suzuki, Tatsuya; Hayakawa, Soichiro; Tsuchida, Nuio",,,Hybrid system modeling of human driver in the vehicle following task,"PROCEEDINGS OF SICE ANNUAL CONFERENCE, VOLS 1-8",,,,,Annual Conference on the Society-of-Instrument-and-Control-Engineers,"SEP 17-20, 2007","Kagawa Univ, Takamatsu, JAPAN","IEEE Ind Electron Soc,IEEE Robot & Automat Soc,IEEE Control Syst Soc,IEEE Syst, Man & Cybernet Soc,Instrumentat, Syst & Automat Soc,Inst Control, Robot, & Syst,China Instrument & Control Soc,Chinese Assoc Automat,Chinese Automat Control Soc,Int Measurement Confederat,IEEE Japan Council,IFAC NMO,Inst Elect Engn Japan",Kagawa Univ,,,,,,,,,"Inagaki, Shinkichi/0000-0003-0850-0854",,,,,,,,,,,,,,,978-4-907764-28-9,,,,2007,,,,,,,1118,+,,,,,,,,,,,,,,,,WOS:000255608501067,View Full Record in Web of Science
J,"Yamada, S",,,,"Yamada, S",,,Recognizing environments from action sequences using self-organizing maps,APPLIED SOFT COMPUTING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1568-4946,1872-9681,,,,FEB,2004,4,1,,,,,35,47,,10.1016/j.asoc.2003.07.001,http://dx.doi.org/10.1016/j.asoc.2003.07.001,,,,,,,,,,,,,WOS:000227166300004,View Full Record in Web of Science
C,"Born, T; Wright, A",,"Gerhart, GR; Gage, DW; Shoemaker, CM",,"Born, Traig; Wright, Andrew",,,Layered mode selection logic control with fuzzy sensor fusion network,UNMANNED SYSTEMS TECHNOLOGY IX,Proceedings of SPIE,,,,Conference on Unmanned Systems Technology IX,"APR 09-12, 2007","Orlando, FL",SPIE,,,,,,,,,,,,,,,,,,,,,,,0277-786X,,978-0-8194-6683-9,,,,2007,6561,,,,,,,,65610L,10.1117/12.718707,http://dx.doi.org/10.1117/12.718707,,,,,,,,,,,,,WOS:000248227700018,View Full Record in Web of Science
S,"Min, HJ; Cho, SB",,"Khosla, R; Howlett, RJ; Jain, LC",,"Min, HJ; Cho, SB",,,Bayesian inference driven behavior network architecture for avoiding moving obstacles,"KNOWLEDGE-BASED INTELLIGENT INFORMATION AND ENGINEERING SYSTEMS, PT 2, PROCEEDINGS",Lecture Notes in Artificial Intelligence,,,,9th International Conference on Knowledge-Based Intelligent Information and Engineering Systems,"SEP 14-16, 2005","La Trobe Univ, Melbourne, AUSTRALIA",,La Trobe Univ,,,,,,,,,,,,,,,,,,,,,,0302-9743,1611-3349,3-540-28895-3,,,,2005,3682,,,,,,214,221,,,,,,,,,,,,,,,,WOS:000232722200029,View Full Record in Web of Science
J,"Veitl, M; Petta, P; Spour, R; Obermaier, K",,,,"Veitl, M; Petta, P; Spour, R; Obermaier, K",,,Autonomous agents in user interfaces,CYBERNETICS AND SYSTEMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0196-9722,,,,,MAR,1999,30,2,,,,,169,177,,10.1080/019697299125334,http://dx.doi.org/10.1080/019697299125334,,,,,,,,,,,,,WOS:000078908700006,View Full Record in Web of Science
